file_id,n_branches,n_parity_valid,odd_ratio_post_branchsafe,odd_ratio_post_dispersion,delta_odd_ratio_post,I_knee_norm_branchsafe,delta_I_knee_norm,parity_lock_fraction,parity_lock_consistency,pipeline_version
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000055875],1,1,1.9048534335672782,0.0,0.0,0.7017543859649122,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000056250],1,1,1.8832152811910403,0.0,0.0,0.7042606516290728,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000056625],1,1,1.9093471662738555,0.0,0.0,0.6992481203007518,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000057000],1,1,1.9116568264410538,0.0,0.0,0.6992481203007518,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000057375],1,1,1.8690283855260688,0.0,0.0,0.6967418546365914,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000057750],1,1,1.901183497496342,0.0,0.0,0.6967418546365914,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000058125],1,1,1.8750972596100408,0.0,0.0,0.6967418546365914,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000058500],1,1,1.8729486360612952,0.0,0.0,0.6992481203007519,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000058875],1,1,2.6189722735794314,0.0,0.0,0.9949874686716793,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000059250],1,1,1.8833732383861135,0.0,0.0,0.6967418546365914,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000059625],1,1,1.88437833312949,0.0,0.0,0.6942355889724311,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000060000],1,1,1.9054190531210649,0.0,0.0,0.6917293233082706,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000060375],1,1,1.9103478425289069,0.0,0.0,0.6892230576441103,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000060750],1,1,1.9122777150765167,0.0,0.0,0.6892230576441102,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000061125],1,1,2.6571802864872534,0.0,0.0,0.9949874686716792,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000061500],1,1,1.9138532046733607,0.0,0.0,0.6867167919799498,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000061875],1,1,1.9295035580167483,0.0,0.0,0.6842105263157895,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000062250],1,1,1.9403256481568196,0.0,0.0,0.6791979949874686,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000062625],1,1,1.9228449298940573,0.0,0.0,0.681704260651629,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000063000],1,1,1.9333993688560602,0.0,0.0,0.6791979949874687,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000063375],1,1,1.9441386819367588,0.0,0.0,0.6791979949874686,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000063750],1,1,1.9319053925227185,0.0,0.0,0.6766917293233083,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000064125],1,1,1.9429387554269897,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000064500],1,1,1.928032080807372,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000064875],1,1,1.915480450768941,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000065250],1,1,1.9336373683860415,0.0,0.0,0.6691729323308271,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000065625],1,1,1.9033329885509498,0.0,0.0,0.6791979949874687,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000066000],1,1,1.872828954512164,0.0,0.0,0.6791979949874687,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000066375],1,1,1.863052471098717,0.0,0.0,0.6766917293233082,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000066750],1,1,1.8941659047809756,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000067125],1,1,1.8968199393752403,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000067500],1,1,1.8914688621622708,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000067875],1,1,1.8612027355086518,0.0,0.0,0.6741854636591478,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000068250],1,1,1.8805757222261121,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000068625],1,1,1.8817491537582223,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000069000],1,1,1.8774524586949228,0.0,0.0,0.6741854636591478,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000069375],1,1,1.9100713612396474,0.0,0.0,0.6716791979949875,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000069750],1,1,1.9179985040519458,0.0,0.0,0.6691729323308271,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000070125],1,1,1.89657424228273,0.0,0.0,0.6741854636591478,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000070500],1,1,1.880752542228121,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000070875],1,1,1.8769042317037894,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000071250],1,1,1.8989058489054438,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000071625],1,1,1.8748696907724753,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000072000],1,1,1.865977673493551,0.0,0.0,0.6791979949874687,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000072375],1,1,1.8941774874608504,0.0,0.0,0.6766917293233082,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000072750],1,1,2.705762517668511,0.0,0.0,0.9949874686716792,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000073125],1,1,1.893626826176876,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000073500],1,1,1.8937231180914638,0.0,0.0,0.6766917293233082,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000073875],1,1,1.8907100050594772,0.0,0.0,0.6766917293233083,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000074250],1,1,1.8649327695008384,0.0,0.0,0.6766917293233082,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000074625],1,1,1.8768883182805267,0.0,0.0,0.6791979949874686,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000075000],1,1,1.9075961195051874,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000075375],1,1,1.9023304306611153,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000075750],1,1,1.916390387696387,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000076125],1,1,1.890491219079928,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000076500],1,1,1.8988937014683986,0.0,0.0,0.669172932330827,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000076875],1,1,1.9202571265377675,0.0,0.0,0.6691729323308271,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000077250],1,1,1.963828235240708,0.0,0.0,0.6691729323308271,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000077625],1,1,1.9603472909590758,0.0,0.0,0.6641604010025063,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000078000],1,1,1.931880612267116,0.0,0.0,0.6666666666666667,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000078375],1,1,2.7489138560692603,0.0,0.0,0.9949874686716793,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000078750],1,1,1.953775351668246,0.0,0.0,0.6716791979949875,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000079125],1,1,1.9140234267673166,0.0,0.0,0.669172932330827,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000079500],1,1,1.9073211081373942,0.0,0.0,0.6691729323308271,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000079875],1,1,1.8834037175882783,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000080250],1,1,1.8942820371730922,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000080625],1,1,1.9007297739597826,0.0,0.0,0.6716791979949875,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000081000],1,1,1.9095255556069763,0.0,0.0,0.6691729323308272,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000081375],1,1,1.9351861796049032,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000081750],1,1,1.8926264877165855,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000082125],1,1,1.8865947515617887,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000082500],1,1,1.8943973651793273,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000082875],1,1,1.9295780555849418,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000083250],1,1,1.8926805487674274,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000083625],1,1,1.8760779352476993,0.0,0.0,0.6741854636591478,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000084000],1,1,1.8766246425627116,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000084375],1,1,1.8750111505575744,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000084750],1,1,1.8704055466352574,0.0,0.0,0.6716791979949875,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000085125],1,1,1.8760896046332256,0.0,0.0,0.6691729323308272,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000085500],1,1,1.9163806727278527,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000085875],1,1,1.8911361593042753,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000086250],1,1,1.8707822450056333,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000086625],1,1,1.8878217981043244,0.0,0.0,0.6716791979949874,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000087000],1,1,1.8767796728355741,0.0,0.0,0.6741854636591478,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000087375],1,1,2.622086352754759,0.0,0.0,0.9949874686716792,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000087750],1,1,1.8295352959201598,0.0,0.0,0.6766917293233083,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000088125],1,1,1.8320933134967587,0.0,0.0,0.681704260651629,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000088500],1,1,1.7996649872562354,0.0,0.0,0.6791979949874687,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000088875],1,1,1.786546300570296,0.0,0.0,0.6791979949874687,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000089250],1,1,2.5398570262685416,0.0,0.0,0.9949874686716792,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000089625],1,1,1.7874515094065067,0.0,0.0,0.6791979949874687,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000090000],1,1,1.8029672447339606,0.0,0.0,0.6791979949874687,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000090375],1,1,1.820005084235544,0.0,0.0,0.6766917293233081,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000090750],1,1,1.823881864972212,0.0,0.0,0.681704260651629,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000091125],1,1,1.788731455792624,0.0,0.0,0.6817042606516291,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000091500],1,1,1.8152661159438426,0.0,0.0,0.6791979949874686,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000091875],1,1,1.844074491356028,0.0,0.0,0.6766917293233083,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000092250],1,1,1.8309991840237252,0.0,0.0,0.6791979949874687,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000092625],1,1,1.8326924791045174,0.0,0.0,0.6817042606516289,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000093000],1,1,2.6273553194509733,0.0,0.0,0.9949874686716792,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000093375],1,1,2.6211674762228756,0.0,0.0,0.9949874686716792,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000093750],1,1,1.8619627454563377,0.0,0.0,0.6741854636591479,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000094125],1,1,1.8579706150224684,0.0,0.0,0.674185463659148,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000094500],1,1,2.5950803850618307,0.0,0.0,0.9949874686716793,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000094875],1,1,1.8535043747642435,0.0,0.0,0.6691729323308271,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000095250],1,1,1.8638299083106407,0.0,0.0,0.6716791979949875,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000095625],1,1,1.8251613949563776,0.0,0.0,0.6766917293233082,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000096000],1,1,1.8149691375351946,0.0,0.0,0.6766917293233082,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000096375],1,1,1.844423038263191,0.0,0.0,0.681704260651629,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000096750],1,1,1.8515313744609123,0.0,0.0,0.6791979949874686,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000097125],1,1,1.8332633763930215,0.0,0.0,0.6791979949874687,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000097500],1,1,1.832800197245668,0.0,0.0,0.6791979949874688,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000097875],1,1,1.8598491728866045,0.0,0.0,0.6766917293233082,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000098250],1,1,1.839381021461628,0.0,0.0,0.6791979949874687,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000098625],1,1,1.7930098707551534,0.0,0.0,0.681704260651629,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000099000],1,1,1.8010094092236941,0.0,0.0,0.6791979949874687,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000099375],1,1,1.8263751662535825,0.0,0.0,0.681704260651629,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000099750],1,1,1.811864345744221,0.0,0.0,0.681704260651629,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000100125],1,1,1.8003038556969775,0.0,0.0,0.6817042606516291,0.0,0.0,1.0,6.0
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000100500],1,1,1.8206681100235549,0.0,0.0,0.681704260651629,0.0,0.0,1.0,6.0
