file_id,segment_id,segment_dir,condition_group,condition_value,pipeline_version,I_min,I_max,N_points,has_both_signs,sweep_monotonicity,sweep_direction,n_segments,spacing_cv,parity_valid,parity_reason,f_overlap,I_max_common,odd_ratio_L1,odd_energy_L2,odd_sign_mode,odd_sign_consistency,odd_sign_entropy,odd_sign_pos_fraction,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,phi0_proxy,phi0_sign,phi0_confidence,phi0_method,odd_ratio_pre,odd_ratio_post,odd_sign_mode_pre,odd_sign_consistency_pre,odd_sign_entropy_pre,odd_sign_mode_post,odd_sign_consistency_post,odd_sign_entropy_post,parity_lock_flag,parity_flip_at_knee
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000079500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-7.95e-05,5.5,-3.788161e-07,2.011898e-05,2532,True,0.5023502350235024,down,7,0.1124679009508729,False,low_overlap,0.0185093411834402,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000079500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-7.95e-05,5.5,-2.039453e-05,2.011531e-05,5020,True,0.5023502350235024,down,7,0.1124679009508729,True,ok,0.9861050282385588,2.011531e-05,0.7200988525343994,0.5322827332021514,1.0,0.9825436408977556,0.1269100441102434,0.9825436408977556,1.34772577e-05,0.6691729323308271,307.34229930263007,True,False,2.5185474462803104,1.0,0.7167601790499234,odd_integral,0.1358624911770423,1.906577354474868,1.0,0.9738805970149254,0.1745408712072386,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000079500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-7.95e-05,5.5,-2.039148e-05,-7.432977e-07,2442,True,0.5023502350235024,down,7,0.1124679009508729,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000079875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-7.9875e-05,5.5,-3.59946e-07,2.012854e-05,2531,True,0.5022502250225023,down,9,0.1138957760761376,False,low_overlap,0.0175297097373677,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000079875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-7.9875e-05,5.5,-2.041391e-05,2.012686e-05,5018,True,0.5022502250225023,down,9,0.1138957760761376,True,ok,0.98581590242754,2.012686e-05,0.7081439653180629,0.5280650676285226,1.0,0.9825436408977556,0.1269100441102434,0.9825436408977556,1.353531335e-05,0.6716791979949874,293.48016661043056,True,False,2.526452393210958,1.0,0.7049066182451695,odd_integral,0.1375482137819965,1.8834037175882783,1.0,0.9739776951672864,0.1740336976599132,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000079875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-7.9875e-05,5.5,-2.041432e-05,-7.66135e-07,2444,True,0.5022502250225023,down,9,0.1138957760761376,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000080250],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.025e-05,5.5,-3.521132e-07,2.012355e-05,2531,True,0.5024502450245024,down,5,0.1238210977922395,False,low_overlap,0.0171818055435053,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000080250],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.025e-05,5.5,-2.042836e-05,2.012208e-05,5022,True,0.5024502450245024,down,5,0.1238210977922395,True,ok,0.984632483898816,2.012208e-05,0.709175432889682,0.5284592307439361,1.0,0.9900249376558604,0.0806277699318426,0.9900249376558604,1.35320988e-05,0.6716791979949874,301.3537254331666,True,False,2.525752298977978,1.0,0.7059504049255865,odd_integral,0.1371429739325292,1.894282037173092,1.0,0.9851301115241636,0.1115743863320935,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000080250],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.025e-05,5.5,-2.042805e-05,-7.696445e-07,2444,True,0.5024502450245024,down,5,0.1238210977922395,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000080625],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.0625e-05,5.5,-3.548089e-07,2.011338e-05,2530,True,0.5022502250225023,down,7,0.1104171660646558,False,low_overlap,0.0172811684749004,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000080625],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.0625e-05,5.5,-2.042729e-05,2.011231e-05,5020,True,0.5022502250225023,down,7,0.1104171660646558,True,ok,0.9843580065982024,2.011231e-05,0.7108219636886974,0.5288615617970965,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.3525528475e-05,0.6716791979949874,328.4946866461989,True,False,2.524656490773772,1.0,0.7075868527440208,odd_integral,0.1380863505728029,1.9009741915541707,1.0,0.9888475836431226,0.088339628930305,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000080625],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.0625e-05,5.5,-2.042775e-05,-7.672031e-07,2445,True,0.5022502250225023,down,7,0.1104171660646558,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000081000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.1e-05,5.5,-3.658969e-07,2.010077e-05,2531,True,0.5023502350235024,down,7,0.1120277031799064,False,low_overlap,0.0179487916467458,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000081000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.1e-05,5.5,-2.042413e-05,2.009822e-05,5021,True,0.5023502350235024,down,7,0.1120277031799064,True,ok,0.9836501581517192,2.009822e-05,0.715199477314967,0.5305017560986214,1.0,0.9775561097256856,0.154950735915912,0.9775561097256856,1.34658074e-05,0.669172932330827,278.07235440502905,True,False,2.5217999360451,1.0,0.7118617423094088,odd_integral,0.135115813963919,1.909296345427096,1.0,0.9664179104477612,0.2120493713391223,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000081000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.1e-05,5.5,-2.042378e-05,-7.536228e-07,2444,True,0.5023502350235024,down,7,0.1120277031799064,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000081375],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.1375e-05,5.5,-3.8141e-07,2.008943e-05,2531,True,0.5022502250225023,down,7,0.1166561488413553,False,low_overlap,0.0187782036962952,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000081375],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.1375e-05,5.5,-2.041162e-05,2.008795e-05,5020,True,0.5022502250225023,down,7,0.1166561488413553,True,ok,0.9839284696079624,2.008795e-05,0.7209192796968349,0.5324349092586236,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.3559366250000002e-05,0.6741854636591479,303.78237420488256,True,False,2.517995759292283,1.0,0.7175859626450862,odd_integral,0.1422272074345217,1.9351861796049032,1.0,0.9888888888888888,0.0880722590406811,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000081375],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.1375e-05,5.5,-2.041116e-05,-7.387709e-07,2445,True,0.5022502250225023,down,7,0.1166561488413553,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000081750],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.175e-05,5.5,-3.95143e-07,2.010377e-05,2533,True,0.5022502250225023,down,5,0.1220803107597365,False,low_overlap,0.019288765645518,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000081750],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.175e-05,5.5,-2.038863e-05,2.010265e-05,5019,True,0.5022502250225023,down,5,0.1220803107597365,True,ok,0.98594265953503,2.010265e-05,0.7110227734866378,0.5292982184154594,1.0,0.9850374064837906,0.1121348154454668,0.9850374064837906,1.3519032125e-05,0.6716791979949874,274.7115061623799,True,False,2.524577889951538,1.0,0.707696538854926,odd_integral,0.1372935143784924,1.892977105109238,1.0,0.9776951672862454,0.1541929603699977,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000081750],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.175e-05,5.5,-2.038889e-05,-7.271742e-07,2444,True,0.5022502250225023,down,5,0.1220803107597365,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000082125],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.2125e-05,5.5,-3.714918e-07,2.011328e-05,2532,True,0.5023502350235024,down,5,0.1101660055088935,False,low_overlap,0.0182326755432558,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000082125],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.2125e-05,5.5,-2.04042e-05,2.011318e-05,5022,True,0.5023502350235024,down,5,0.1101660055088935,True,ok,0.98568663903585,2.011318e-05,0.7102889771858484,0.5282401912116609,1.0,0.9875311720698254,0.0967480473378075,0.9875311720698254,1.35763965e-05,0.6741854636591479,239.0207539913065,True,False,2.5250045395651406,1.0,0.7070700105013781,odd_integral,0.1437228035808919,1.8868253369174703,1.0,0.9814814814814816,0.1330396486106988,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000082125],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.2125e-05,5.5,-2.040231e-05,-7.525038e-07,2444,True,0.5023502350235024,down,5,0.1101660055088935,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000082500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.25e-05,5.5,-3.652357e-07,2.012752e-05,2530,True,0.5025502550255025,down,7,0.1156992994388337,False,low_overlap,0.0177759581117242,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000082500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.25e-05,5.5,-2.041564e-05,2.012701e-05,5023,True,0.5025502550255025,down,7,0.1156992994388337,True,ok,0.98567584227524,2.012701e-05,0.7111294013964363,0.528741661042731,1.0,0.9875311720698254,0.0967480473378075,0.9875311720698254,1.3535414225e-05,0.6716791979949875,247.60947681124213,True,False,2.5244671432833887,1.0,0.7078777761428874,odd_integral,0.1391581899277003,1.895011797484496,1.0,0.9814126394052044,0.1334337826864806,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000082500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.25e-05,5.5,-2.04131e-05,-7.690341e-07,2442,True,0.5025502550255025,down,7,0.1156992994388337,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000082875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.2875e-05,5.5,-3.670668e-07,2.010234e-05,2533,True,0.502050205020502,down,5,0.1105029224172007,False,low_overlap,0.0180290122084459,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000082875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.2875e-05,5.5,-2.041859e-05,2.009919e-05,5018,True,0.502050205020502,down,5,0.1105029224172007,True,ok,0.9841351276280004,2.009919e-05,0.721792270720643,0.5323998218885202,1.0,0.9950124688279302,0.0453194500142322,0.9950124688279302,1.3516705275e-05,0.6716791979949874,273.62784399312375,True,False,2.517404132128165,1.0,0.7184885644764057,odd_integral,0.1404419873465161,1.9291689971772488,1.0,0.9925650557620818,0.0632623114020633,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000082875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.2875e-05,5.5,-2.041823e-05,-7.43552e-07,2446,True,0.502050205020502,down,5,0.1105029224172007,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000083250],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.325e-05,5.5,-3.916843e-07,2.008653e-05,2533,True,0.5021502150215021,down,7,0.115391405197061,False,low_overlap,0.0192502783345838,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000083250],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.325e-05,5.5,-2.039982e-05,2.008266e-05,5018,True,0.5021502150215021,down,7,0.115391405197061,True,ok,0.984384395165253,2.008266e-05,0.7099910455858697,0.5286021786265369,1.0,0.9950124688279302,0.0453194500142322,0.9950124688279302,1.35557955e-05,0.6741854636591479,300.27066342356034,True,False,2.525210231185964,1.0,0.7067495877145055,odd_integral,0.1414604002689676,1.899021278203073,1.0,0.9925925925925926,0.0630678080038568,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000083250],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.325e-05,5.5,-2.039753e-05,-7.307346e-07,2444,True,0.5021502150215021,down,7,0.115391405197061,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000083625],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.3625e-05,5.5,-3.967197e-07,2.00998e-05,2530,True,0.5024502450245024,down,9,0.1130157201725298,False,low_overlap,0.0194651711842521,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000083625],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.3625e-05,5.5,-2.038619e-05,2.009965e-05,5021,True,0.5024502450245024,down,9,0.1130157201725298,True,ok,0.9855512266926584,2.009965e-05,0.702708710267603,0.5263461253882886,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.356726375e-05,0.6741854636591479,283.05027180627974,True,False,2.5300763764921013,1.0,0.6995046267463515,odd_integral,0.1395203335488145,1.8762238863550007,1.0,0.9888888888888888,0.0880722590406811,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000083625],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.3625e-05,5.5,-2.038146e-05,-7.281406e-07,2441,True,0.5024502450245024,down,9,0.1130157201725298,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000084000],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.4e-05,5.5,-3.942274e-07,2.009843e-05,2531,True,0.5023004600920185,down,7,0.1112840667873101,False,low_overlap,0.0193353212235463,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000084000],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.4e-05,5.5,-2.038533e-05,2.009782e-05,5021,True,0.5023004600920185,down,7,0.1112840667873101,True,ok,0.9854861089385832,2.009782e-05,0.7054910440504223,0.5273620761738953,1.0,0.9875311720698254,0.0967480473378075,0.9875311720698254,1.99973309e-05,0.9949874686716792,271.3978022803671,True,True,2.52822829662432,1.0,0.7022512611132782,odd_integral,0.6911979189320128,2.6827847786837573,1.0,0.9874371859296482,0.0973403419957363,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000084000],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.4e-05,5.5,-2.038456e-05,-7.288018e-07,2443,True,0.5023004600920185,down,7,0.1112840667873101,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000084375],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.4375e-05,5.5,-3.931084e-07,2.010219e-05,2532,True,0.5023004600920185,down,5,0.1080490460127884,False,low_overlap,0.0193728489376221,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000084375],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.4375e-05,5.5,-2.038289e-05,2.010209e-05,5021,True,0.5023004600920185,down,5,0.1080490460127884,True,ok,0.9858385243638323,2.010209e-05,0.7026278169019755,0.5264891593740206,1.0,0.9600997506234414,0.2418346491502529,0.9600997506234414,1.356891075e-05,0.6741854636591479,283.1140973690499,True,False,2.5302142346229406,1.0,0.6992998947073037,odd_integral,0.1385205099694638,1.8755206952286303,1.0,0.9407407407407408,0.324497410235534,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000084375],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.4375e-05,5.5,-2.038395e-05,-7.293613e-07,2445,True,0.5023004600920185,down,5,0.1080490460127884,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000084750],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.475e-05,5.5,-3.902601e-07,2.011526e-05,2532,True,0.5024004800960192,down,5,0.1091213602219172,False,low_overlap,0.0191792682814005,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000084750],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.475e-05,5.5,-2.038868e-05,2.011491e-05,5022,True,0.5024004800960192,down,5,0.1091213602219172,True,ok,0.9863031362846684,2.011491e-05,0.7047679237211559,0.5270103237255186,1.0,0.9950124688279302,0.0453194500142322,0.9950124688279302,1.3527276975e-05,0.6716791979949874,254.13513642727816,True,False,2.5286880574449864,1.0,0.7015741794505898,odd_integral,0.1367561954177236,1.8706882109804577,1.0,0.9925650557620818,0.0632623114020633,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000084750],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.475e-05,5.5,-2.038619e-05,-7.369907e-07,2443,True,0.5024004800960192,down,5,0.1091213602219172,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000085125],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.5125e-05,5.5,-3.703729e-07,2.012722e-05,2532,True,0.5023502350235024,down,7,0.115604804179554,False,low_overlap,0.0179905374456149,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000085125],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.5125e-05,5.5,-2.040201e-05,2.012686e-05,5021,True,0.5023502350235024,down,7,0.115604804179554,True,ok,0.9864253930836318,2.012686e-05,0.709290625473955,0.5281919485685315,1.0,0.9975062344139652,0.0251579877768902,0.9975062344139652,1.34849962e-05,0.6691729323308271,288.2360479646254,True,False,2.525659247841368,1.0,0.7060974184746531,odd_integral,0.1357524588326547,1.876375240430023,1.0,0.996268656716418,0.0354704823959179,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000085125],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.5125e-05,5.5,-2.040074e-05,-7.578444e-07,2443,True,0.5023502350235024,down,7,0.115604804179554,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000085500],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.55e-05,5.5,-3.593357e-07,2.013078e-05,2533,True,0.5022502250225023,down,7,0.1105518670520546,False,low_overlap,0.0175860655225748,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000085500],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.55e-05,5.5,-2.041452e-05,2.012579e-05,5019,True,0.5022502250225023,down,7,0.1105518670520546,True,ok,0.985535658168532,2.012579e-05,0.7190482813659743,0.5312198903346548,1.0,0.9750623441396508,0.1683313025246251,0.9750623441396508,1.34842793e-05,0.6691729323308271,282.31218539115207,True,False,2.519252731712465,1.0,0.7157122286350535,odd_integral,0.1378576842577594,1.909402860937674,1.0,0.9626865671641792,0.2298357843082456,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000085500],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.55e-05,5.5,-2.041132e-05,-7.631341e-07,2443,True,0.5022502250225023,down,7,0.1105518670520546,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000085875],0,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.5875e-05,5.5,-3.738315e-07,2.010209e-05,2532,True,0.5024004800960192,down,5,0.1164165610287005,False,low_overlap,0.0183249320197375,,,,,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000085875],1,down,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.5875e-05,5.5,-2.040898e-05,2.010133e-05,5023,True,0.5024004800960192,down,5,0.1164165610287005,True,ok,0.9846130293680456,2.010133e-05,0.7060928946647494,0.527137420060189,1.0,0.9925187032418952,0.0635893828675493,0.9925187032418952,1.356839775e-05,0.6741854636591479,292.6412242070729,True,False,2.5278099373069494,1.0,0.7028818069105042,odd_integral,0.1409697297925392,1.8918086426663367,1.0,0.9888888888888888,0.0880722590406811,1.0,1.0,0.0,False,False
D4.2__Fig 2__SQUID_data__IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103__IVB__T_1p40K[-0.000085875],2,up,IVI_BS30_A1S1_I_contrl_+-0.15mA_285mK_191103,-8.5875e-05,5.5,-2.040821e-05,-7.448744e-07,2443,True,0.5024004800960192,down,5,0.1164165610287005,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,,,,,,
