file_id,branch_id,direction,n_points,monotonicity,parity_valid,overlap_fraction,pipeline_version,x_name,device_id,experiment_family,T_K,Vgain,Igain,FRQ_Hz,AVG,Vpp,odd_ratio_L1,odd_energy_L2,odd_ratio_post,odd_ratio_pre,parity_lock_after_knee,phi0_proxy,phi0_confidence,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,odd_energy_ratio,odd_energy_post,odd_energy_pre,odd_flatness,corr_pm,coherence_stability,noise_flatness,I_coil_mA,run_id,B_proxy,odd_energy_ratio_log,odd_energy_ratio_norm,knee_score_norm,alignment_score
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000005250],1,down,5001,0.9998,True,0.9871659438951198,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,3.0330879745043577,0.6910913259789644,7.860613587509154,0.11180936581138727,False,1.8899158706604005,1.0,1.3157068374999999e-05,0.5864661654135339,1115.4321891489258,True,False,49.64977455214114,0.8748316460167213,0.017620052736560605,0.9982946791077233,-0.47232581897197845,0.935025322078443,0.017861618255345685,-5.25e-06,000005250,,3.9249347795918177,0.8823906000683542,0.21727106264959395,0.6782289949321304
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000005250],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-5.25e-06,000005250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000006000],0,up,2520,0.999603017070266,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-6e-06,000006000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000006000],1,down,5001,0.9994,True,0.9870867893887288,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,3.051413166881498,0.6912337368908446,7.909639148052746,0.12203526142459865,False,1.8880552928564152,1.0,1.3156228250000002e-05,0.5864661654135339,1149.6821048322463,True,False,15.559791643202356,0.8748817481371272,0.05622708633786745,0.9991894015604869,-0.1853944664801852,0.9380554708666226,0.0180687889770052,-6e-06,000006000,,2.8069775669457355,0.3531745165903008,0.22596135620124563,0.5057304478860564
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000006000],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-6e-06,000006000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000006750],0,up,2521,0.9988095238095238,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-6.75e-06,000006750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000006750],1,down,5000,0.9993998799759952,True,0.9871343605021176,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,3.004828442371742,0.6908654181998836,7.53673271635872,0.12404544471270128,False,1.8926234236832569,1.0,1.3155634875000001e-05,0.5864661654135339,1102.4216362262387,True,False,14.90230915602632,0.8683595792285308,0.05827013586431161,0.9990292117360251,-0.13921017238675432,0.9383909914498421,0.01808565534498981,-6.75e-06,000006750,,2.7664643286201014,0.33399645049512505,0.21396987133534753,0.49545243776010484
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000006750],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-6.75e-06,000006750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000007500],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-7.5e-06,000007500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000007500],1,down,5000,0.9995999199839968,True,0.9871111728753058,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,3.0689063454124215,0.6915215476207487,7.756167732459811,0.11532528720775438,False,1.8865828179461526,1.0,1.31552765e-05,0.5864661654135339,1043.9706426461596,True,False,58.236623236936445,0.8721649350691969,0.014976227784748887,0.9986819222900787,-0.32802111980920345,0.9392506405093125,0.01780924950494152,-7.5e-06,000007500,,4.081539986372803,0.9565240223920412,0.19913899416492675,0.6983045523554269
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000007500],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-7.5e-06,000007500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000008250],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-8.25e-06,000008250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000008250],1,down,5000,0.9995999199839968,True,0.9870576130136001,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.9336685957916653,0.6901793276853715,6.614978025247706,0.046891831338437995,False,1.8999937065587014,1.0,1.2483289125e-05,0.556390977443609,1048.0944213526293,True,False,49.82158027247889,0.8693368338386245,0.01744900159798863,0.9976057011295778,-0.20796699753302628,0.942371542024186,0.017958949017010936,-8.25e-06,000008250,,3.9283210728922096,0.8839935960128051,0.2001853280546982,0.6755168220305631
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000008250],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-8.25e-06,000008250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000009000],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-9e-06,000009000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000009000],1,down,5000,0.9993998799759952,True,0.987086615228048,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.9157492975981887,0.6900021753153454,7.451142024048519,0.09951950140303387,False,1.901830755785197,1.0,1.3099296599999999e-05,0.5839598997493735,1052.618318221063,True,False,61.96410602752156,0.8686911092738427,0.014019263165453346,0.9979846581623113,-0.1600702684625741,0.9463631365727838,0.017879100067419905,-9e-06,000009000,,4.142564818429941,0.9854118208255294,0.2013331846552104,0.7110360473511745
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000009000],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-9e-06,000009000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000009750],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-9.75e-06,000009750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000009750],1,down,5000,0.9995999199839968,True,0.9871601742530429,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.7809466765977273,0.688463721411376,6.951044337808447,0.0969911557588078,False,1.9168960915949291,1.0,1.3099653450000001e-05,0.5839598997493735,982.6852237799511,True,False,70.44711914661899,0.8597316760619051,0.01220392950635966,0.9941027114635665,-0.41698180952903835,0.9470463968407093,0.017897723154899743,-9.75e-06,000009750,,4.2689575837116305,1.0,0.18358893309885965,0.7102117766465229
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000009750],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-9.75e-06,000009750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000010500],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.05e-05,000010500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000010500],1,down,5000,0.9993998799759952,True,0.9872319165686142,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.7334751395618713,0.6878786647945628,6.733627160015029,0.1046265047539542,False,1.9220902873000345,1.0,1.3099770450000001e-05,0.5839598997493735,1002.5514979271246,True,False,17.54058398239816,0.8545919418450267,0.0487208374980595,0.9985399538747528,-0.23282919599295218,0.9520634322642529,0.01803732851060605,-1.05e-05,000010500,,2.919962058152869,0.4066588621931847,0.1886296390589214,0.5157839778387864
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000010500],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.05e-05,000010500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000011250],0,up,2520,0.999603017070266,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.125e-05,000011250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000011250],1,down,5001,0.9996,True,0.9871244323063,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.899561699655019,0.6898321005729336,6.544824802421735,0.05852807473305196,False,1.9034908806529514,1.0,1.2484392975e-05,0.556390977443609,1093.1620450664725,True,False,15.583684026123322,0.8663312781412669,0.055592199936384125,0.998729325530588,-0.2095233464763472,0.9473473597711094,0.017983676685351384,-1.125e-05,000011250,,2.80841932201681,0.35385701137938375,0.21162041838805648,0.5042749298461832
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000011250],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.125e-05,000011250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000012000],0,up,2520,0.999206034140532,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.2e-05,000012000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000012000],1,down,5001,0.9996,True,0.987192620297812,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.8361133565464636,0.6891947558953286,6.434387633263765,0.04566057282198261,False,1.9105632824562837,1.0,1.25412616e-05,0.5588972431077694,1106.4301961996482,True,False,69.51762394733417,0.8626431585306835,0.012408985081462152,0.997655193987073,-0.27305356066116065,0.9509149667538822,0.017738000805149427,-1.2e-05,000012000,,4.255862663645732,1.0,0.21498697056590985,0.7219673124399306
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000012000],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.2e-05,000012000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000012750],0,up,2521,0.9996031746031746,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.275e-05,000012750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000012750],1,down,5000,0.9995999199839968,True,0.987182297278364,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.8178307530743516,0.6890279092157348,6.2550318596470325,0.0518782828267287,False,1.9123967922439684,1.0,1.25396656e-05,0.5588972431077694,1100.4406650638323,True,False,26.276257278184175,0.857522881344168,0.0326348943930401,0.9992326983074148,-0.07920483330357085,0.9977943596287693,0.017986937429585077,-1.275e-05,000012750,,3.3060166270154534,0.589408510060919,0.21346723591055283,0.6002233685334137
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000012750],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.275e-05,000012750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000013500],0,up,2521,0.9996031746031746,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.35e-05,000013500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000013500],1,down,5000,0.9995999199839968,True,0.9871086083798121,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.8421921394482412,0.6893018738837743,6.414714769972189,0.062143191089917255,False,1.9096890784182536,1.0,1.2539609599999999e-05,0.5588972431077693,1111.1591890300008,True,False,14.071910327463353,0.8603169947546899,0.0611371856926622,0.9985918080610322,-0.072825074874905,0.9560107139651369,0.018067605464661362,-1.35e-05,000013500,,2.712832768205331,0.3086084624465103,0.21618686653877595,0.49360201431680767
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000013500],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.35e-05,000013500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000014250],0,up,2522,0.9988099960333201,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.425e-05,000014250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000014250],1,down,4999,0.9997999199679872,True,0.9870973050172359,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.9527707414874276,0.6905188177562379,6.727360612922871,0.050225970864035414,False,1.8979017930934898,1.0,1.2482664724999999e-05,0.5563909774436089,1059.1570582764616,True,False,29.247995077637217,0.8683038135428758,0.02968763538180181,0.9987801222718836,0.04153063931112654,0.9524887264379884,0.01780772521919448,-1.425e-05,000014250,,3.4094299038551226,0.6383620556256785,0.2029922710910649,0.5979476843849106
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000014250],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.425e-05,000014250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015000],0,up,2521,0.9996031746031746,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.5e-05,000015000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015000],1,down,5000,0.9995999199839968,True,0.9871533194349628,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.8163843006822615,0.6891043602243088,6.344602411489667,0.04514252681991296,False,1.912763642478031,1.0,1.25396656e-05,0.5588972431077694,1050.8001712160144,True,False,89.84312019404878,0.8585225580557101,0.009555796327104137,0.9979265843003463,-0.12274502865057407,0.9969282201180456,0.017800151931385073,-1.5e-05,000015000,,4.509134064886669,1.0,0.20087186290072728,0.7326000276729244
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015000],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.5e-05,000015000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015750],0,up,2521,0.9988095238095238,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.575e-05,000015750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015750],1,down,5000,0.9995999199839968,True,0.9871063113646227,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.768121245745779,0.6884983023537026,6.186095234644001,0.05760656015403648,False,1.9180283174012283,1.0,1.25397496e-05,0.5588972431077694,1039.9631763080718,True,False,15.887049344423703,0.8541163958862747,0.053761801663326454,0.9981345494268489,-0.12276280696285256,0.9964751300916778,0.018057976319834006,-1.575e-05,000015750,,2.8265470171818348,0.3624382591491547,0.19812217242444854,0.519011853888427
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000015750],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.575e-05,000015750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000016500],0,up,2520,0.999603017070266,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.65e-05,000016500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000016500],1,down,5001,0.9994,True,0.9871424132894585,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.812910361740943,0.6890444535667393,6.405863473205171,0.06037942767094087,False,1.9129330229369952,1.0,1.25396936e-05,0.5588972431077694,1119.956797269593,True,False,14.875759642475815,0.8583321587337402,0.057700055617194004,0.9983579194072093,-0.16803559518613526,0.9976330337885319,0.01799476906146281,-1.65e-05,000016500,,2.7647933951284487,0.33320546773818055,0.21841909971743215,0.5164192004147149
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000016500],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.65e-05,000016500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000017250],0,up,2520,0.999206034140532,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.725e-05,000017250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000017250],1,down,5001,0.9996,True,0.9871468269387748,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,2.8900745856727212,0.6899496443287947,6.689104303963233,0.052341033081149436,False,1.9044870648648142,1.0,1.25402648e-05,0.5588972431077694,1016.816832574963,True,False,23.36951756018345,0.8650357490469092,0.03701555869931057,0.9985878050627012,-0.1109387356302768,0.9922084217131821,0.017867826118747498,-1.725e-05,000017250,,3.193333070977619,0.5360666204750237,0.19224920842804064,0.5735080835387488
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000017250],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.725e-05,000017250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018000],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.8e-05,000018000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018000],1,down,5000,0.9993998799759952,True,0.9871914193043616,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,3.1141473222806715,0.6922746171901623,7.177902869189812,0.048965003049327445,False,1.8822758747048127,1.0,1.25396376e-05,0.5588972431077694,1176.1415709549967,True,False,60.52310248607499,0.8725252148624415,0.014416399341105604,0.9989600538140367,-0.21318823853524846,0.9922503645532906,0.01764808844749876,-1.8e-05,000018000,,4.119412754453689,0.9744521485917906,0.23267496478214686,0.7331258259757427
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018000],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.8e-05,000018000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018750],0,up,2521,0.9996031746031746,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.875e-05,000018750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018750],1,down,5000,0.9997999599919984,True,0.9870647164710421,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,3.151957815686353,0.6925141043222361,6.989544380646289,0.04916923876494118,False,1.8785987251805416,1.0,1.24836292e-05,0.556390977443609,1058.5369109426797,True,False,52.23178534110688,0.8718618168283927,0.016692169549295456,0.9966487517303562,-0.17070290049770126,0.9927550582968888,0.017763977962138577,-1.875e-05,000018750,,3.974655686751964,0.9059273718308336,0.20283491997739592,0.7005057833683729
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000018750],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.875e-05,000018750,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000019500],0,up,2520,0.999206034140532,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.95e-05,000019500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000019500],1,down,5002,0.9996000799840032,True,0.9872090826481387,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,3.1055088601826863,0.6920338708744666,6.935759797518879,0.06850063795731234,False,1.8828516613179733,1.0,1.25398112e-05,0.5588972431077693,1110.4613569769672,True,False,13.739738608954571,0.8701052455583329,0.06332764183574215,0.9991469225772989,-0.054032326279837284,0.952410503957161,0.018043931410608297,-1.95e-05,000019500,,2.6905471531544647,0.2980589478660693,0.21600980433965447,0.4888264187209616
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000019500],2,up,2478,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-1.95e-05,000019500,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000020250],0,up,2521,0.9988095238095238,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-2.025e-05,000020250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000020250],1,down,5000,0.9995999199839968,True,0.9870507896968909,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,3.084355160453022,0.6918179420342814,7.065715470781642,0.06217985984846324,False,1.884872587808069,1.0,1.2539010399999998e-05,0.5588972431077693,1075.276884310698,True,False,15.094511333563798,0.8728185500346874,0.057823571146607064,0.998740713012396,-0.21009495887495408,0.9535427397327292,0.01802440165239622,-2.025e-05,000020250,,2.7784783029082956,0.33968359875794224,0.20708238394081105,0.5001029074771609
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000020250],2,up,2479,1.0,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-2.025e-05,000020250,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021000],0,up,2521,0.9992063492063492,False,,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,-2.1e-05,000021000,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000021000],1,down,5000,0.9995999199839968,True,0.9870708475397791,6.0,I_A,BS30_A1S1,Fig2,1.4,,,,,,3.0501093176126135,0.6915579372379361,6.992590361394678,0.047800166980739876,False,1.888308572871673,1.0,1.2539268000000001e-05,0.5588972431077694,1077.0257986992115,True,False,84.27142914390399,0.8715078660270887,0.010341676589518956,0.9975934224531795,-0.13920336341107747,0.9930369889281135,0.017805870871350014,-2.1e-05,000021000,,4.445839452832858,1.0,0.20752613917727403,0.7335210427017959
