file_id,segment_id,segment_dir,condition_group,condition_value,pipeline_version,I_min,I_max,N_points,dominant_direction,direction_pos_frac,direction_neg_frac,parity_valid,parity_reason,f_overlap,odd_energy_L2,odd_ratio_pre,odd_ratio_post,I_knee,I_knee_norm,knee_score,knee_valid,knee_edge_flag,coherence_gradient_pre,coherence_gradient_post,delta_coherence_gradient,odd_energy_pre_median,odd_energy_post_median,odd_flatness_pre_median,odd_flatness_post_median,corr_pm_pre_median,corr_pm_post_median,window_count_pre,window_count_post,knee_alignment_gain_odd_ratio_post,knee_alignment_gain_coherence_post
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000236250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00023625,5.5,-2.268307e-05,-3.764453e-07,2481,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000237000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000237,5.5,-3.660185e-07,2.239511e-05,2520,increasing,1.0,0.0,False,low_overlap,0.0160789569936988,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000237000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000237,5.5,-2.268301e-05,2.23945e-05,4998,decreasing,0.0,1.0,True,ok,0.9870742400404036,0.7934307984145054,0.0567066403718663,5.905089720963979,1.270887875e-05,0.5664160401002507,2780.225384463829,True,False,0.0702792918091089,0.2030283563390458,0.1327490645299369,0.0456150928392639,0.8285593140321514,0.9993428149533224,0.1842418923525682,0.2531770395845057,-0.9990281336347724,25.0,6.0,1.0336085233880874,0.355906978375326
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000237000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000237,5.5,-2.267996e-05,-3.752246e-07,2478,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000237750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00023775,5.5,-3.665779e-07,2.239435e-05,2519,increasing,1.0,0.0,False,low_overlap,0.0161682388239535,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000237750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00023775,5.5,-2.268342e-05,2.239175e-05,4997,decreasing,0.0,1.0,True,ok,0.9870356269854268,0.8044176551172051,0.0595831908649041,6.31670640063794,1.2707318125000002e-05,0.5664160401002506,2800.0273348103983,True,False,0.0666534707108223,0.2125055533224022,0.1458520826115799,0.0517337423901002,0.8385966222772352,0.9993475359529276,0.1850742372148625,0.1276485457041806,-0.998998592205637,25.0,6.0,1.009036200009867,0.973602767798541
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000237750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00023775,5.5,-2.268296e-05,-3.757841e-07,2481,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000238500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002385,5.5,-3.669848e-07,2.239526e-05,2518,increasing,1.0,0.0,False,low_overlap,0.0161608037925534,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000238500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002385,5.5,-2.268256e-05,2.239491e-05,5000,decreasing,0.0,1.0,True,ok,0.987149969831985,0.8054095563411168,0.0568012014247649,6.484258127627474,1.2709111425e-05,0.5664160401002506,2933.7484023537672,True,False,0.0708933895785536,0.2138280995965123,0.1429347100179586,0.050098952179828,0.8425559334726338,0.9995576913179736,0.183277069428518,-0.1079902790164599,-0.998966487489416,25.0,6.0,1.0050452699768215,0.9993489555629502
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000238500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002385,5.5,-2.268215e-05,-3.763436e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000239250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00023925,5.5,-3.668831e-07,2.239465e-05,2518,increasing,1.0,0.0,False,low_overlap,0.0161407639775729,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000239250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00023925,5.5,-2.268312e-05,2.239379e-05,4999,decreasing,0.0,1.0,True,ok,0.9871362446767494,0.8029624644204509,0.0437377136887657,6.402864303413703,1.2708475825e-05,0.5664160401002506,2843.103665745459,True,False,0.0988245128983221,0.2126714694177031,0.113846956519381,0.011144115032067,0.8410384351601347,0.9987380426463024,0.1833081275448075,-0.0997886882975476,-0.9993776083817646,25.0,6.0,1.014100952290629,0.9881509684235884
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000239250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00023925,5.5,-2.268276e-05,-3.767505e-07,2481,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000240000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024,5.5,-3.667814e-07,2.239399e-05,2518,increasing,1.0,0.0,False,low_overlap,0.0161607636689685,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000240000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024,5.5,-2.268398e-05,2.239145e-05,4997,decreasing,0.0,1.0,True,ok,0.9869558298504764,0.8019936637745234,0.0434374813669111,6.22933765938937,1.2707147875e-05,0.5664160401002507,2875.058324147672,True,False,0.0975600256883343,0.2003452455123861,0.1027852198240518,0.0139823801949099,0.8373046030023364,0.9992565056314936,0.1825438426806477,-0.0892426658525511,-0.9993777151737604,25.0,6.0,0.9977351483526048,0.9609047018065552
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000240000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024,5.5,-2.268327e-05,-3.76547e-07,2481,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000240750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024075,5.5,-3.667305e-07,2.23947e-05,2517,increasing,1.0,0.0,False,low_overlap,0.0161309750664991,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000240750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024075,5.5,-2.268424e-05,2.23947e-05,5000,decreasing,0.0,1.0,True,ok,0.9871459361440752,0.7962254104614064,0.0447008350924852,5.948950999714813,1.270899225e-05,0.5664160401002506,2733.5659864714644,True,False,0.0928496957726922,0.2074459006634498,0.1145962048907575,0.0219522482646666,0.8301824057901497,0.9991482412254398,0.1853953481123081,-0.0847583812962529,-0.9990773068406922,25.0,6.0,1.0448107188471605,0.3598325381074261
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000240750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024075,5.5,-2.268322e-05,-3.770048e-07,2481,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000241500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002415,5.5,-3.663236e-07,2.239516e-05,2518,increasing,1.0,0.0,False,low_overlap,0.0161266932273743,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000241500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002415,5.5,-2.268378e-05,2.239506e-05,5002,decreasing,0.0,1.0,True,ok,0.9871126572880854,0.7865251388952462,0.0434901178759344,5.647673552209,1.27651842e-05,0.568922305764411,2795.460251182457,True,False,0.0893117710766726,0.2133874257210051,0.1240756546443325,0.0261894970168355,0.8215328771778572,0.9992809591142924,0.1865267529043107,-0.2416134385130379,-0.9991625216440184,25.0,6.0,0.99871235527526,0.914788418774489
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000241500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002415,5.5,-2.268347e-05,-3.762418e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000242250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024225,5.5,-3.673409e-07,2.239501e-05,2520,increasing,1.0,0.0,False,low_overlap,0.0162040733236333,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000242250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024225,5.5,-2.268418e-05,2.239338e-05,4999,decreasing,0.0,1.0,True,ok,0.9870367908260111,0.7881450208147143,0.0411895795750542,5.765058771572963,1.27642266e-05,0.568922305764411,2573.439312297788,True,False,0.090712861664944,0.2098050426898305,0.1190921810248864,0.0121308790006867,0.8250526397028914,0.9988256317541304,0.1860894123403496,-0.1516907768151623,-0.9990939441366096,25.0,6.0,1.003635377004743,0.9427087942561208
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000242250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024225,5.5,-2.268225e-05,-3.763944e-07,2479,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000243000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000243,5.5,-3.668323e-07,2.239419e-05,2517,increasing,1.0,0.0,False,low_overlap,0.0161504051294534,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000243000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000243,5.5,-2.268286e-05,2.23945e-05,5001,decreasing,0.0,1.0,True,ok,0.9871592018130374,0.783724347579608,0.0385971233988219,5.734978685903637,1.2764865e-05,0.5689223057644112,2613.628134945436,True,False,0.0874133091080039,0.2301020465049926,0.1426887373969886,0.0121365460136042,0.8241998355050777,0.9991919067865476,0.1842196669239963,0.1564815022179615,-0.9990096443520528,25.0,6.0,0.9962645770986518,0.9839217031035148
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000243000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000243,5.5,-2.268149e-05,-3.766996e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000243750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024375,5.5,-3.671883e-07,2.239481e-05,2518,increasing,1.0,0.0,False,low_overlap,0.0161682393970439,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000243750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024375,5.5,-2.268307e-05,2.239374e-05,4999,decreasing,0.0,1.0,True,ok,0.9870675342702674,0.7805592281266885,0.0485819547410576,5.6365427120456335,1.282041615e-05,0.5714285714285715,2706.751302790475,True,False,0.0617078540629981,0.2470237348322785,0.1853158807692804,0.046034756489963,0.8206052809063811,0.9988982742228588,0.1821992968818344,-0.1081759382337935,-0.9992063247946752,25.0,6.0,1.0238176762188187,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000243750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024375,5.5,-2.26824e-05,-3.764453e-07,2481,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000244500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002445,5.5,-3.674426e-07,2.239597e-05,2519,increasing,1.0,0.0,False,low_overlap,0.0161797038433872,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000244500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002445,5.5,-2.268357e-05,2.239536e-05,5001,decreasing,0.0,1.0,True,ok,0.987083532850038,0.7774437819460888,0.0497722576671793,5.43308426051723,1.2877332e-05,0.573934837092732,2649.274302642152,True,False,0.0590524625905821,0.2446751994746327,0.1856227368840505,0.0463436457789207,0.8144949672095305,0.998971502787662,0.1830765430131453,-0.1050567031152393,-0.999127858473062,25.0,6.0,1.0625457772009428,0.3399547383245736
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000244500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002445,5.5,-2.26824e-05,-3.766996e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000245250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024525,5.5,-3.671883e-07,2.239536e-05,2518,increasing,1.0,0.0,False,low_overlap,0.0161939951355405,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000245250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024525,5.5,-2.268383e-05,2.239526e-05,5000,decreasing,0.0,1.0,True,ok,0.9870881938791588,0.780986843485541,0.0407429754654028,5.538271444576855,1.293326265e-05,0.5764411027568922,2719.817436673473,True,False,0.0787346676932323,0.248607766324751,0.1698730986315187,0.0133933793810156,0.8176680116243074,0.9993763557277112,0.1787905232702431,0.1003955871811804,-0.9991463093916428,25.0,6.0,1.049922059421297,0.5028722790618054
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000245250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024525,5.5,-2.268266e-05,-3.76547e-07,2482,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000246000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000246,5.5,-3.668831e-07,2.239531e-05,2518,increasing,1.0,0.0,False,low_overlap,0.0161870684271342,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000246000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000246,5.5,-2.268108e-05,2.239521e-05,4998,decreasing,0.0,1.0,True,ok,0.9873257629403897,0.7818686430468144,0.0407039176741386,5.653624327341732,1.29892218e-05,0.5789473684210527,2804.218910973176,True,False,0.0705009352435403,0.2580698661386821,0.1875689308951417,0.0136024228828652,0.821586003001988,0.9993477537292004,0.1806530152519304,-0.0838936434958025,-0.9991520347427666,25.0,6.0,1.0127881494848168,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000246000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000246,5.5,-2.268322e-05,-3.764453e-07,2481,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000246750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024675,5.5,-3.666288e-07,2.239435e-05,2519,increasing,1.0,0.0,False,low_overlap,0.0161467633557075,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000246750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024675,5.5,-2.2682e-05,2.239379e-05,4998,decreasing,0.0,1.0,True,ok,0.9871653000454518,0.7832628311331576,0.0409964490643973,5.710364713965774,1.310036715e-05,0.5839598997493735,2896.367021236877,True,False,0.0677371540865166,0.2742633194212416,0.2065261653347249,0.0104686363809497,0.8225245653344053,0.9992009084120692,0.1774623844358732,0.0413637783345393,-0.9992246902185672,25.0,6.0,1.0006897832203931,1.2273342810078325
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000246750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024675,5.5,-2.268174e-05,-3.766487e-07,2479,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000247500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002475,5.5,-3.667814e-07,2.239475e-05,2519,increasing,1.0,0.0,False,low_overlap,0.0161568878442154,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000247500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002475,5.5,-2.268357e-05,2.239369e-05,4998,decreasing,0.0,1.0,True,ok,0.9870722588410829,0.7755555907651945,0.0412102001679086,5.415949320087751,1.3156292875e-05,0.5864661654135339,2751.241601758644,True,False,0.0577739907903167,0.3009221727904647,0.2431481820001479,0.0168658728527047,0.813730272699781,0.9992134876166028,0.1826528112281644,-0.1396858678398893,-0.9990255454412535,25.0,6.0,1.0228971388986303,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000247500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002475,5.5,-2.268271e-05,-3.766487e-07,2481,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000248250],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024825,5.5,-3.656624e-07,2.239506e-05,2519,increasing,1.0,0.0,False,low_overlap,0.0161417078005765,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000248250],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024825,5.5,-2.268256e-05,2.239384e-05,4998,decreasing,0.0,1.0,True,ok,0.987040723792898,0.7822515116763434,0.0509775306213876,5.685016990643691,1.3268350199999998e-05,0.5914786967418546,2892.565698212576,True,False,0.0294729910074539,0.3129272725353489,0.283454281527895,0.0467608309065765,0.8202241644549506,0.999149780683475,0.1858705701495282,-0.0615146708993725,-0.9990262025483512,25.0,6.0,1.035798999620846,1.0
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000248250],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024825,5.5,-2.268296e-05,-3.76547e-07,2481,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000249000],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000249,5.5,-3.673409e-07,2.23945e-05,2520,increasing,1.0,0.0,False,low_overlap,0.0161481654692617,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000249000],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000249,5.5,-2.268378e-05,2.239348e-05,4999,decreasing,0.0,1.0,True,ok,0.9869890018311444,0.7796674182233704,0.0519346872753738,5.652608439449231,1.33241206e-05,0.5939849624060151,3253.5275857645493,True,False,0.0159656575067995,0.3469518427696616,0.330986185262862,0.047094621450254,0.8189674734287309,0.999365320694444,0.1850412983704252,-0.1221687139927023,-0.9990677340693344,25.0,6.0,1.00264118480668,1.406917668625398
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000249000],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.000249,5.5,-2.268154e-05,-3.770556e-07,2479,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000249750],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024975,5.5,-3.664762e-07,2.239481e-05,2520,increasing,1.0,0.0,False,low_overlap,0.0161620751854126,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000249750],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024975,5.5,-2.268342e-05,2.239211e-05,5000,decreasing,0.0,1.0,True,ok,0.98695087459525,0.7786652693951526,0.0512405791591473,5.671886008762898,1.3379285725e-05,0.5964912280701755,3216.0117544613186,True,False,0.0853749739544983,0.2279219928445665,0.1425470188900681,0.046850468742246,0.8303903136648848,0.9995698071547816,0.1895941382017011,0.2528763719108512,-0.9990788926998784,26.0,5.0,1.005109844505786,0.9196223187867884
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000249750],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.00024975,5.5,-2.26819e-05,-3.758349e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000250500],0,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002505,5.5,-3.663745e-07,2.23945e-05,2517,increasing,1.0,0.0,False,low_overlap,0.016154576422298,,,,,,,,,,,,,,,,,,,,,
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000250500],1,down,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002505,5.5,-2.268434e-05,2.239409e-05,5000,decreasing,0.0,1.0,True,ok,0.9869917316472884,0.7820921201996164,0.0510189724210684,5.811151309642769,1.3436454e-05,0.598997493734336,3451.6816782920364,True,False,0.0851877873071625,0.2314917664654456,0.1463039791582831,0.0477910201889278,0.833959480651913,0.9994964041045036,0.1884722221793154,0.1261542511923782,-0.9992070592715928,26.0,5.0,1.108486112437571,0.6016739926378025
D4.2__Fig 2__SQUID_data__IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103__IVB__T_1p40K[-0.000250500],2,up,IVB_BS30_A1S1_I_coil_+-0.3mA_fine_284mK_191103,-0.0002505,5.5,-2.268276e-05,-3.76191e-07,2480,increasing,1.0,0.0,False,missing_sign,,,,,,,,,,,,,,,,,,,,,,
